Date;7 DAYS MA;14 DAYS MA;21 DAYS MA;7 DAYS STD DEV;RSI 7;RSI 14;RSI 21;MFI 7;MFI 14;MFI 21;dayofweek;quarter;month;year;dayofyear;dayofmonth;weekofyear;Predicted Close;Actual Close;Diff;Within RMSE Range
3/12/2021;3372.857143;3386.428571;3321.428571;62.9058253;62.20687373;57.27023455;55.24838616;37.20193741;56.83339207;54.11859072;4;1;3;2021;71;12;10;3423.7764;3450;-26.2236;yes
3/15/2021;3371.428571;3403.571429;3333.333333;60.67085281;50.63488941;51.79102747;51.82370677;38.99601037;57.98530649;55.40790607;0;1;3;2021;74;15;11;3349.1292;3380;-30.8708;yes
3/16/2021;3362.857143;3418.571429;3342.380952;53.13952883;47.67844134;50.31001127;50.87758279;44.17921853;48.28595672;53.03971426;1;1;3;2021;75;16;11;3346.0642;3360;-13.9358;yes
3/17/2021;3362.857143;3410.714286;3350.47619;53.13952883;52.52894992;52.50401867;52.25057564;60.54441165;40.38841709;52.65734969;2;1;3;2021;76;17;11;3395.5625;3390;5.5625;yes
3/18/2021;3372.857143;3404.285714;3358.571429;50.23753103;60.9713658;56.62866451;54.89788529;62.21944756;35.23601024;55.8493843;3;1;3;2021;77;18;11;3449.915;3450;-0.085;yes
3/19/2021;3388.571429;3401.428571;3370;55.20524475;58.93340885;55.75953918;54.37036773;58.81244639;37.57838093;55.30803657;4;1;3;2021;78;19;11;3449.6602;3440;9.6602;yes
3/22/2021;3410;3397.857143;3383.809524;36.51483717;47.7590461;50.72874932;51.2668213;46.70853072;31.83228436;51.90940644;0;1;3;2021;81;22;12;3357.2483;3380;-22.7517;yes
3/23/2021;3407.142857;3390;3393.333333;38.17254062;44.47926865;49.13730388;50.26264638;31.47851275;34.81012557;51.99536363;1;1;3;2021;82;23;12;3332.9685;3360;-27.0315;yes
3/24/2021;3394.285714;3382.857143;3400.47619;36.44957378;46.61773548;49.98222594;50.76890425;30.53235939;35.29831591;52.52916573;2;1;3;2021;83;24;12;3335.4038;3370;-34.5962;yes
3/25/2021;3392.857143;3377.857143;3410;37.28908943;54.75097159;53.32240977;52.78725952;46.34394748;45.23790367;47.82399335;3;1;3;2021;84;25;12;3398.3555;3410;-11.6445;yes
3/26/2021;3400;3381.428571;3407.142857;34.64101615;66.61827301;59.19197893;56.52982013;50.31350569;55.06165588;43.16564244;4;1;3;2021;85;26;12;3484.8716;3490;-5.1284;yes
3/29/2021;3414.285714;3393.571429;3407.619048;47.90864322;51.01027587;52.13223678;52.18617443;35.76040812;48.65126172;35.38632751;0;1;3;2021;88;29;13;3338.596;3410;-71.404;no
3/30/2021;3408.571429;3398.571429;3403.809524;45.25062483;46.2677447;49.73661551;50.65364762;40.78015397;50.41051248;38.45293387;1;1;3;2021;89;30;13;3361.3398;3380;-18.6602;yes
3/31/2021;3400;3405;3398.571429;43.96968653;53.05681903;52.84787672;52.6023153;45.3851243;46.10638082;35.32749634;2;1;3;2021;90;31;13;3425.8481;3420;5.8481;yes
4/1/2021;3405.714286;3406.428571;3395.238095;43.53433237;47.77499205;50.33152811;51.01582223;58.50786731;44.60794009;41.51699637;3;2;4;2021;91;1;13;3371.4124;3390;-18.5876;yes
4/5/2021;3410;3402.142857;3391.904762;39.58114029;45.99436438;49.48569177;50.48292207;62.33518866;45.23620083;42.68192091;0;2;4;2021;95;5;14;3366.59;3380;-13.41;yes
4/6/2021;3411.428571;3402.142857;3389.047619;38.04758925;44.07773325;48.60601937;49.93522893;45.79457166;46.12252862;45.37608339;1;2;4;2021;96;6;14;3355.4297;3370;-14.5703;yes
4/7/2021;3405.714286;3402.857143;3389.52381;41.17326918;51.19575854;51.39732522;51.58963358;42.33476163;47.3601502;52.01343347;2;2;4;2021;97;7;14;3359.5461;3400;-40.4539;yes
4/8/2021;3392.857143;3403.571429;3393.333333;17.99470822;48.78112035;50.41441616;50.9997778;43.98406784;38.8256221;47.56125091;3;2;4;2021;98;8;14;3360.8643;3390;-29.1357;yes
4/9/2021;3390;3399.285714;3395.714286;16.32993162;41.86944499;47.48084136;49.22683053;45.23337841;42.54894697;49.19442897;4;2;4;2021;99;9;14;3356.625;3360;-3.375;yes
4/12/2021;3387.142857;3393.571429;3399.047619;19.7604704;32.82581773;42.99079025;46.4037782;37.03394708;41.43934147;43.47958778;0;2;4;2021;102;12;15;3282.5903;3310;-27.4097;yes
4/13/2021;3371.428571;3388.571429;3394.761905;30.23715784;38.97683517;45.22221389;47.66433974;20.99796899;41.66046763;37.90983807;1;2;4;2021;103;13;15;3313.0835;3330;-16.9165;yes
4/14/2021;3362.857143;3386.428571;3389.047619;32.51373336;42.07109436;46.35288952;48.30268722;32.52034921;48.19210342;41.4925789;2;2;4;2021;104;14;15;3323.275;3340;-16.725;yes
4/15/2021;3357.142857;3384.285714;3387.142857;32.51373336;48.19981791;48.63640342;49.59379569;45.30097046;45.53417794;45.86755396;3;2;4;2021;105;15;15;3336.468;3360;-23.532;yes
4/16/2021;3355.714286;3380.714286;3387.142857;32.07134903;48.19981791;48.63640342;49.59379569;40.89584967;41.58127039;45.49051749;4;2;4;2021;106;16;15;3334.3315;3360;-25.6685;yes
4/19/2021;3350;3371.428571;3385.714286;25.81988898;42.13263719;46.34837606;48.26485867;42.41900138;43.1638708;39.87127323;0;2;4;2021;109;19;16;3324.0525;3340;-15.9475;yes
4/20/2021;3342.857143;3366.428571;3380.47619;18.89822365;36.73754951;44.11348766;46.94402932;42.62511174;43.85141808;42.57249756;1;2;4;2021;110;20;16;3288.6387;3320;-31.3613;yes
4/21/2021;3337.142857;3362.142857;3374.761905;18.89822365;28.28612217;39.96304369;44.39281106;46.35476177;41.31216549;42.8459062;2;2;4;2021;111;21;16;3272.1277;3280;-7.8723;yes
4/22/2021;3332.857143;3352.142857;3370;27.51622898;46.30135898;46.71214705;48.0951367;60.5710595;39.80874062;47.13000942;3;2;4;2021;112;22;16;3333.7148;3330;3.7148;yes
4/23/2021;3332.857143;3347.857143;3368.571429;27.51622898;41.44294859;44.55457933;46.78680943;48.15742144;39.66522052;48.18221016;4;2;4;2021;113;23;16;3319.018;3310;9.018;yes
4/26/2021;3328.571429;3342.857143;3365.714286;28.53569194;30.31104546;38.76925167;43.09411202;30.87815656;39.03147544;41.30465824;0;2;4;2021;116;26;17;3262.8188;3250;12.8188;yes
4/27/2021;3312.857143;3334.285714;3358.095238;37.28908943;20.61886373;32.04720255;38.32943696;12.03479156;25.87415764;30.8735201;1;2;4;2021;117;27;17;3089.1792;3160;-70.8208;no
4/28/2021;3284.285714;3317.142857;3342.380952;62.9436634;19.04041219;30.77041176;37.36546905;11.0302242;25.11604608;30.57910025;2;2;4;2021;118;28;17;2988.165;3140;-151.835;no
4/29/2021;3255.714286;3299.285714;3329.52381;77.21337165;36.1486306;38.66523256;41.96320584;29.49396134;35.05390275;37.83402833;3;2;4;2021;119;29;17;3135.4155;3200;-64.5845;no
4/30/2021;3238.571429;3287.857143;3320.952381;73.8079877;36.1486306;38.66523256;41.96320584;46.95435957;46.73476797;43.80984793;4;2;4;2021;120;30;17;3153.386;3200;-46.614;yes
5/3/2021;3227.142857;3280;3310.47619;72.50615737;31.60360159;36.26694698;40.33120609;34.91365754;43.80748847;37.49551899;0;2;5;2021;123;3;18;2992.1694;3170;-177.8306;no
5/4/2021;3204.285714;3268.571429;3300;58.55400438;42.79241326;41.47907277;43.41227693;42.02795438;44.06818956;40.79466579;1;2;5;2021;124;4;18;3097.4854;3210;-112.5146;no
5/5/2021;3190;3259.285714;3291.904762;36.51483717;40.84363719;40.58546812;42.83171415;45.42398782;40.43933118;41.93803807;2;2;5;2021;125;5;18;3097.3313;3200;-102.6687;no
5/6/2021;3182.857143;3247.857143;3283.809524;26.27691364;38.78308192;39.6652076;42.23860383;50.88999531;34.07376431;36.0185004;3;2;5;2021;126;6;18;3085.2197;3190;-104.7803;no
5/7/2021;3187.142857;3235.714286;3273.809524;24.29971585;38.78308192;39.6652076;42.23860383;65.82862743;41.1058436;41.45858173;4;2;5;2021;127;7;18;3088.3374;3190;-101.6626;no
5/10/2021;3194.285714;3225;3264.285714;12.72418021;34.09994259;37.6832778;40.98711784;48.75689183;39.53565746;40.33923048;0;2;5;2021;130;10;19;3060.7996;3170;-109.2004;no
5/11/2021;3190;3214.285714;3255.238095;15.27525232;38.43640446;39.31598215;41.89101502;33.18868226;41.21650049;42.5116235;1;2;5;2021;131;11;19;3077.9192;3180;-102.0808;no
5/17/2021;3187.142857;3207.142857;3249.047619;14.96026483;42.82572404;40.98122592;42.81077752;44.80983733;38.12928839;44.04729956;0;2;5;2021;137;17;20;3103.4275;3190;-86.5725;no
5/18/2021;3190;3197.142857;3242.380952;12.90994449;39.5370259;39.80490778;42.11090921;26.52835561;36.92228051;39.73892554;1;2;5;2021;138;18;20;3081.9993;3180;-98.0007;no
5/19/2021;3185.714286;3187.857143;3234.761905;9.759000731;33.52917728;37.48730628;40.71319715;35.07077404;41.53846593;38.91951409;2;2;5;2021;139;19;20;3057.1946;3160;-102.8054;no
5/20/2021;3180;3181.428571;3225.238095;11.54700539;71.46692765;57.48219286;52.998489;65.92798237;57.80267161;44.44197991;3;2;5;2021;140;20;20;3293.6091;3310;-16.3909;yes
5/21/2021;3197.142857;3192.142857;3222.857143;50.89672082;60.69045912;52.64634761;50.09209382;66.51410054;66.1445212;49.21916894;4;2;5;2021;141;21;20;3275.1316;3270;5.1316;yes
5/24/2021;3208.571429;3201.428571;3219.52381;57.56983337;58.13372085;51.48033008;49.38123649;71.5168452;58.9073261;48.98907781;0;2;5;2021;144;24;21;3276.0447;3260;16.0447;yes
5/25/2021;3221.428571;3205.714286;3216.666667;57.56983337;65.01215817;55.70627395;52.2285233;74.75325258;55.72260723;52.29894027;1;2;5;2021;145;25;21;3294.6475;3300;-5.3525;yes
5/27/2021;3238.571429;3212.857143;3217.619048;60.94494002;74.70799768;62.70299453;57.27534064;82.41879318;71.00742232;57.05210594;3;2;5;2021;147;27;21;3451.2734;3380;71.2734;no
5/28/2021;3265.714286;3227.857143;3220;76.1264612;51.71724707;50.81670736;49.69553169;81.04029452;64.16459641;55.60682995;4;2;5;2021;148;28;21;3259.0706;3270;-10.9294;yes
5/31/2021;3278.571429;3232.142857;3218.095238;66.18876325;68.94734684;62.61246186;58.58867415;83.39631258;68.52951092;60.70457428;0;2;5;2021;151;31;22;3403.808;3440;-36.192;yes
6/2/2021;3318.571429;3249.285714;3227.142857;67.18843438;69.68965547;63.17199026;59.03596681;81.7667372;75.72449265;68.03608854;2;2;6;2021;153;2;22;3432.841;3450;-17.159;yes
6/3/2021;3338.571429;3267.857143;3240.952381;83.15218406;72.73160594;65.40240609;60.8136593;81.2603522;75.47838645;72.4437896;3;2;6;2021;154;3;22;3539.5674;3490;49.5674;yes
6/4/2021;3370;3289.285714;3257.619048;93.8083152;73.50709842;65.95748398;61.25502504;89.29289312;82.6831948;71.96367601;4;2;6;2021;155;4;22;3555.2424;3500;55.2424;yes
6/7/2021;3404.285714;3312.857143;3271.904762;90.71147352;77.27678022;68.66454892;63.41818419;90.15064139;84.29130368;71.86237344;0;2;6;2021;158;7;23;3597.3442;3550;47.3442;yes
6/8/2021;3440;3339.285714;3288.571429;92.01449161;66.27481039;63.24816274;59.9063405;71.18473922;76.77638428;71.08061293;1;2;6;2021;159;8;23;3590.9285;3500;90.9285;no
6/9/2021;3457.142857;3361.428571;3304.285714;90.13217807;48.53808209;53.28901632;53.11229539;68.85951657;74.87262087;66.11100714;2;2;6;2021;160;9;23;3429.953;3390;39.953;yes
6/10/2021;3474.285714;3376.428571;3312.857143;51.91568256;59.00948765;58.98019594;57.27501079;68.20246125;76.28564908;68.40571632;3;2;6;2021;161;10;23;3492.01;3480;12.01;yes
6/11/2021;3480;3399.285714;3326.190476;49.66554809;57.49300209;58.13268399;56.68785338;67.06594196;74.67234756;72.55687818;4;2;6;2021;162;11;23;3499.0166;3470;29.0166;yes
6/14/2021;3482.857143;3410.714286;3339.52381;48.20590756;48.72729801;53.19371944;53.24879385;59.11714497;70.66923449;69.62307664;0;2;6;2021;165;14;24;3448.186;3410;38.186;yes
6/15/2021;3471.428571;3420.714286;3350;55.20524475;52.91495943;55.24133016;54.69185671;49.84731138;70.71636129;70.90726206;1;2;6;2021;166;15;24;3475.4514;3440;35.4514;yes
6/16/2021;3462.857143;3433.571429;3362.857143;54.68524655;48.31151599;52.75591411;52.9749286;36.15460042;67.65179192;69.52522018;2;2;6;2021;167;16;24;3436.8657;3410;26.8657;yes
6/17/2021;3442.857143;3441.428571;3373.809524;41.51878519;40.15943128;48.09521056;49.6985615;42.05934577;59.29541509;67.84337523;3;2;6;2021;168;17;24;3412.881;3350;62.881;no
6/18/2021;3421.428571;3439.285714;3381.428571;45.61745698;40.15943128;48.09521056;49.6985615;38.13129008;55.8318951;64.89763231;4;2;6;2021;169;18;24;3359.8335;3350;9.8335;yes
6/21/2021;3415.714286;3445;3389.52381;52.23572943;33.70790947;44.31176494;47.02640839;16.18844446;47.42505204;62.01892664;0;2;6;2021;172;21;25;3281.6912;3300;-18.3088;yes
6/22/2021;3390;3435;3396.190476;59.16079783;33.70790947;44.31176494;47.02640839;16.73113467;46.45477658;60.14457733;1;2;6;2021;173;22;25;3279.4746;3300;-20.5254;yes
6/23/2021;3365.714286;3424.285714;3395.714286;55.63486403;49.245147;50.61905064;51.08578412;30.26780404;46.53655957;59.76072205;2;2;6;2021;174;23;25;3347.8962;3370;-22.1038;yes
6/24/2021;3360;3415.714286;3400.47619;52.28129047;33.52859088;41.86518371;44.89343826;28.38116539;40.05929098;58.7350911;3;2;6;2021;175;24;25;3269.207;3250;19.207;yes
6/25/2021;3332.857143;3397.857143;3400;53.13952883;33.52859088;41.86518371;44.89343826;27.6012993;31.90388888;55.97266557;4;2;6;2021;176;25;25;3255.194;3250;5.194;yes
6/28/2021;3310;3376.428571;3397.619048;48.6483984;25.99924825;36.92759335;41.22094953;27.04503058;33.95473484;48.8534495;0;2;6;2021;179;28;26;3133.8757;3170;-36.1243;yes
6/29/2021;3284.285714;3352.857143;3387.619048;67.78818551;25.17479781;36.35047243;40.78306782;29.40636662;33.81735442;48.08647682;1;2;6;2021;180;29;26;3035.2869;3160;-124.7131;no
6/30/2021;3257.142857;3336.428571;3382.380952;74.76948703;24.27666697;35.74879749;40.33319399;26.62417117;21.92435037;40.60777618;2;2;6;2021;181;30;26;3045.9043;3150;-104.0957;no
7/1/2021;3235.714286;3312.857143;3368.571429;81.62049229;20.81177619;33.3695128;38.54730622;11.97850814;14.04637394;34.48789421;3;3;7;2021;182;1;26;3026.3374;3110;-83.6626;no
7/2/2021;3208.571429;3287.142857;3352.380952;88.02056037;17.84102031;31.13770758;36.83477361;-1.42109E-14;12.95901977;29.40789996;4;3;7;2021;183;2;26;2898.0967;3070;-171.9033;no
7/5/2021;3165.714286;3262.857143;3332.380952;66.79749069;15.86008058;29.54186419;35.58963164;-1.42109E-14;12.39580239;25.22601029;0;3;7;2021;186;5;27;2846.9756;3040;-193.0244;no
7/6/2021;3135.714286;3234.285714;3310.47619;69.72736021;14.04120593;27.99663079;34.369726;-1.42109E-14;11.57977821;18.90496757;1;3;7;2021;187;6;27;2773.0388;3010;-236.9612;no
7/7/2021;3101.428571;3205.714286;3284.761905;62.83008075;21.08062098;30.6027361;35.90755354;11.18776668;17.7579214;24.10144111;2;3;7;2021;188;7;27;2862.9868;3030;-167.0132;no
7/8/2021;3081.428571;3182.857143;3262.380952;59.56189258;19.24218916;29.45464177;35.0453242;11.16112249;18.34254817;24.02127206;3;3;7;2021;189;8;27;2809.941;3010;-200.059;no
7/9/2021;3060;3158.571429;3244.285714;53.22906474;54.19513519;45.85987807;45.37484601;31.73933526;29.70124746;26.37548843;4;3;7;2021;190;9;27;3183.985;3160;23.985;yes
7/12/2021;3061.428571;3148.571429;3229.047619;56.10364558;49.22402742;43.672438;43.90849598;42.41395474;29.36782371;26.23129234;0;3;7;2021;193;12;28;3132.8984;3130;2.8984;yes
7/13/2021;3064.285714;3136.428571;3212.857143;59.40177968;40.54605502;39.60375112;41.11804594;46.06676694;24.32124486;25.8740671;1;3;7;2021;194;13;28;3050.779;3070;-19.221;yes
7/14/2021;3064.285714;3115;3196.666667;59.40177968;39.20221591;38.952401;40.66578106;48.62201789;24.65991315;25.68881801;2;3;7;2021;195;14;28;3034.3606;3060;-25.6394;yes
7/15/2021;3067.142857;3101.428571;3178.571429;58.51332775;52.15305046;45.68635089;45.10380814;63.232037;29.39357729;28.89369694;3;3;7;2021;196;15;28;3161.6792;3130;31.6792;yes
7/16/2021;3084.285714;3092.857143;3165.238095;56.52643714;58.10286072;49.13885393;47.46163817;61.13846625;33.20528571;31.45903492;4;3;7;2021;197;16;28;3219.3904;3170;49.3904;yes
7/19/2021;3104.285714;3092.857143;3156.666667;58.83795341;64.53437554;53.14796631;50.26532116;77.86540458;40.32147032;37.40081554;0;3;7;2021;200;19;29;3255.8064;3220;35.8064;yes
7/21/2021;3134.285714;3097.142857;3150.47619;56.23081684;62.30279176;52.26070402;49.70826335;74.26263074;47.96703802;41.76544675;2;3;7;2021;202;21;29;3269.8135;3210;59.8135;no
7/22/2021;3141.428571;3101.428571;3146.190476;62.83008075;68.63050035;56.19813258;52.47346772;72.72847632;53.97079048;40.65736897;3;3;7;2021;203;22;29;3300.1125;3260;40.1125;yes
7/23/2021;3160;3112.142857;3144.285714;76.59416862;50.74351582;48.45168248;47.53382881;74.38764406;57.26755146;37.17501993;4;3;7;2021;204;23;29;3176.9614;3170;6.9614;yes
7/26/2021;3174.285714;3119.285714;3134.761905;65.538066;53.86112212;50.09784355;48.66148199;77.87841833;60.24968142;38.00020926;0;3;7;2021;207;26;30;3179.7673;3190;-10.2327;yes
7/27/2021;3192.857143;3130;3131.904762;41.91828786;64.38166696;56.13241253;52.91212436;76.93903276;68.77759284;40.80640204;1;3;7;2021;208;27;30;3232.0364;3270;-37.9636;yes
7/28/2021;3212.857143;3148.571429;3132.857143;40.29652;50.85350277;49.66458492;48.68006556;60.47114727;60.84748499;40.13580245;2;3;7;2021;209;28;30;3181.6843;3190;-8.3157;yes
7/29/2021;3215.714286;3160;3133.809524;37.35288604;56.21976103;52.60514855;50.74819606;61.28018599;70.49855453;45.74778841;3;3;7;2021;210;29;30;3220.5986;3230;-9.4014;yes
7/30/2021;3217.142857;3175.714286;3137.142857;37.73340064;57.57098925;53.33904576;51.26374901;59.97070535;67.49742184;51.0328163;4;3;7;2021;211;30;30;3235.4563;3240;-4.5437;yes
8/2/2021;3221.428571;3181.428571;3141.428571;38.48314412;66.11250385;58.21648396;54.74551886;60.82621887;66.85816727;55.82596143;0;3;8;2021;214;2;31;3246.6895;3310;-63.3105;no
8/3/2021;3228.571429;3194.285714;3150.952381;49.80915961;68.24350318;59.51848566;55.69507619;73.67249282;74.0228822;62.05194441;1;3;8;2021;215;3;31;3323.2776;3330;-6.7224;yes
8/4/2021;3251.428571;3212.857143;3163.333333;54.902511;72.30692412;62.06453413;57.56491418;83.14693802;80.64966767;67.25758166;2;3;8;2021;216;4;31;3398.281;3370;28.281;yes
8/5/2021;3277.142857;3235;3179.047619;62.9058253;65.02648525;59.06413052;55.71325488;83.95212727;80.7857705;73.778211;3;3;8;2021;217;5;31;3338.2812;3340;-1.7188;yes
8/6/2021;3287.142857;3250;3194.761905;67.01101544;60.30391213;57.08289726;54.48641056;94.23554063;77.3978745;71.02281954;4;3;8;2021;218;6;31;3329.047;3320;9.047;yes
8/9/2021;3305.714286;3260.714286;3208.571429;51.91568256;46.5109277;50.67574996;50.40715899;79.74333699;69.96122241;73.11237607;0;3;8;2021;221;9;32;3206.3562;3250;-43.6438;yes
8/10/2021;3308.571429;3262.857143;3220;47.40906082;43.21606922;48.98402481;49.29987414;65.94615646;62.71530544;67.05253004;1;3;8;2021;222;10;32;3242.643;3230;12.643;yes
8/12/2021;3307.142857;3264.285714;3223.333333;49.90467103;62.03987514;58.0359842;55.46334417;68.24606871;64.32345039;67.28206335;3;3;8;2021;224;12;32;3361.5784;3350;11.5784;yes
8/13/2021;3312.857143;3270.714286;3233.809524;52.50850271;53.42990007;53.75604906;52.66245816;61.18315754;68.54118395;70.65410802;4;3;8;2021;225;13;32;3319.8652;3300;19.8652;yes
8/16/2021;3308.571429;3280;3244.761905;52.09880723;58.77034517;56.51864622;54.58879272;58.62603788;73.55435573;75.08619814;0;3;8;2021;228;16;33;3354.7979;3340;14.7979;yes
8/18/2021;3304.285714;3290.714286;3258.095238;47.20774755;67.47362164;61.47558304;58.16395631;65.56206806;76.16084318;76.41123;2;3;8;2021;230;18;33;3379.4368;3420;-40.5632;yes
8/19/2021;3315.714286;3301.428571;3271.904762;63.99404734;61.76906176;58.76987433;56.41512081;56.69381904;75.90430659;70.69843402;3;3;8;2021;231;19;33;3362.0825;3390;-27.9175;yes
8/20/2021;3325.714286;3315.714286;3282.380952;69.96597813;62.98603022;59.41115552;56.86901275;72.26809929;75.73903473;70.77249012;4;3;8;2021;232;20;33;3483.7114;3400;83.7114;no
8/23/2021;3347.142857;3327.857143;3290.952381;65.75568054;67.77329118;61.95986627;58.6764512;82.35132805;75.11753068;69.94184244;0;3;8;2021;235;23;34;3524.1123;3440;84.1123;no
8/24/2021;3377.142857;3342.142857;3301.904762;49.23220007;58.88758462;58.03530751;56.20343873;69.09026489;68.69519589;65.98652312;1;3;8;2021;236;24;34;3420.0605;3400;20.0605;yes
8/25/2021;3384.285714;3348.571429;3308.571429;48.25527358;52.82721442;55.21075287;54.39794686;61.67880666;61.48494248;65.86427767;2;3;8;2021;237;25;34;3398.2698;3370;28.2698;yes
8/26/2021;3394.285714;3351.428571;3318.095238;32.58688021;50.79431426;54.26272153;53.79312501;54.02427801;55.72523557;65.73892426;3;3;8;2021;238;26;34;3361.3452;3360;1.3452;yes
8/27/2021;3397.142857;3350.714286;3326.190476;27.51622898;43.06124799;50.52545614;51.39318818;33.62163854;48.20334344;61.89902951;4;3;8;2021;239;27;34;3331.822;3320;11.822;yes
8/30/2021;3382.857143;3349.285714;3328.571429;37.73340064;57.98600819;56.91657978;55.55704036;49.07990243;52.96921176;67.35748988;0;3;8;2021;242;30;35;3423.0447;3400;23.0447;yes
8/31/2021;3384.285714;3355;3338.571429;38.23486317;57.98600819;56.91657978;55.55704036;50.71596587;62.0110212;67.55009342;1;3;8;2021;243;31;35;3426.9978;3400;26.9978;yes
9/1/2021;3384.285714;3365.714286;3346.666667;38.23486317;45.74542906;51.16723921;51.88205828;36.60935739;60.34957451;61.97513723;2;3;9;2021;244;1;35;3329.358;3340;-10.642;yes
9/2/2021;3370;3373.571429;3351.428571;32.14550254;51.69380462;53.68632618;53.49699836;47.89439799;58.86801446;61.80248462;3;3;9;2021;245;2;35;3341.7942;3370;-28.2058;yes
9/3/2021;3365.714286;3375;3354.285714;29.35821456;55.489409;55.34034582;54.56443798;60.75171289;61.25812504;61.23865212;4;3;9;2021;246;3;35;3413.2869;3390;23.2869;yes
9/6/2021;3368.571429;3381.428571;3357.142857;30.78342164;55.489409;55.34034582;54.56443798;68.07237422;59.91107144;59.58454817;0;3;9;2021;249;6;36;3414.4766;3390;24.4766;yes
9/7/2021;3372.857143;3385;3358.095238;31.4718317;52.67279057;54.21752492;53.88263366;71.00110403;50.51486144;55.25846836;1;3;9;2021;250;7;36;3404.3271;3380;24.3271;yes
9/8/2021;3381.428571;3382.142857;3360;21.15700942;40.63952857;48.87762183;50.56549499;54.45467493;51.65261217;53.42961221;2;3;9;2021;251;8;36;3345.9714;3330;15.9714;yes
9/9/2021;3371.428571;3377.857143;3360.47619;26.72612419;55.02430117;54.64978934;54.12402524;49.01255403;49.9621654;58.44688076;3;3;9;2021;252;9;36;3403.6821;3390;13.6821;yes
9/10/2021;3370;3377.142857;3367.142857;25.16611478;42.89666895;48.72510345;50.32059431;53.36036169;43.51895307;58.58513963;4;3;9;2021;253;10;36;3341.936;3330;11.936;yes
9/13/2021;3368.571429;3369.285714;3371.904762;27.34262328;47.40476746;50.64582395;51.51314677;40.27739406;44.72235451;54.10800408;0;3;9;2021;256;13;37;3337.327;3350;-12.673;yes
